2014-08-09 17:31:07,374 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640001 type:create cxid:0x2 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService
2014-08-09 17:31:07,380 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640001 type:create cxid:0x3 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/providers Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/providers
2014-08-09 17:31:07,411 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640001 type:create cxid:0x5 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2014-08-09 17:31:07,444 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640001 type:create cxid:0x6 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService
2014-08-09 17:31:07,446 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640001 type:create cxid:0x7 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/configurators Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/configurators
2014-08-09 17:31:08,269 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640001 type:create cxid:0xa zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2014-08-09 17:31:08,283 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640001 type:create cxid:0xb zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService
2014-08-09 17:31:08,285 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640001 type:create cxid:0xc zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/providers Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/providers
2014-08-09 17:31:08,292 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640001 type:create cxid:0xe zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2014-08-09 17:31:08,322 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640001 type:create cxid:0xf zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService
2014-08-09 17:31:08,346 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640001 type:create cxid:0x10 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/configurators Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService/configurators
2014-08-09 17:31:27,617 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:49502
2014-08-09 17:31:27,653 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:49502
2014-08-09 17:31:27,684 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x147ba1505640002 with negotiated timeout 30000 for client /127.0.0.1:49502
2014-08-09 17:31:27,814 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640002 type:create cxid:0x1 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2014-08-09 17:31:27,835 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x147ba1505640002 type:create cxid:0x2 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/dubbo/com.cl.privilege.api.IPrivilegeBaseApiService Error:KeeperErrorCode = NodeExists for /dubbo/com.cl.privilege.api.IPrivilegeBaseApiService
